Zona;Localidade;Bairro;Nr Local;Local de Votação;Endereço;Seção;Agregadas;Qtd Aptos
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;452; ;362
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;457; ;313
5;BOA VISTA;LAURA MOREIRA - CONJ. CIDADÃO;2046;RAIMUNDO ELOY GOMES E.M.;AV MAJOR ELCIDON PINTO, 1000 - 3628-2574;649;681;421
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;118; ;360
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;119; ;350
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;120; ;357
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;121; ;358
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;258; ;357
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;337; ;351
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;391; ;362
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;461; ;352
5;BOA VISTA;NOVA CANAA;1473;NOVA CANAA E.M.;RUA JERICO 405 - 3627-7026;648; ;327
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;149; ;337
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;150; ;336
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;151; ;340
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;257; ;331
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;449; ;334
5;BOA VISTA;NOVA CIDADE;1546;FAGUNDES VARELLA E.E.;RUA MACAPA, 860 - 3626-7126;667; ;222
5;BOA VISTA;NOVA CIDADE;1635;VALDEMARINA NORMANDO MARTINS E.M.;RUA MACAPA, 740 - 3626 7055;188; ;316
5;BOA VISTA;NOVA CIDADE;1635;VALDEMARINA NORMANDO MARTINS E.M.;RUA MACAPA, 740 - 3626 7055;309; ;312
5;BOA VISTA;NOVA CIDADE;1635;VALDEMARINA NORMANDO MARTINS E.M.;RUA MACAPA, 740 - 3626 7055;387; ;317
5;BOA VISTA;NOVA CIDADE;1635;VALDEMARINA NORMANDO MARTINS E.M.;RUA MACAPA, 740 - 3626 7055;456; ;315
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;175; ;370
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;176; ;368
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;214; ;375
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;240; ;365
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;267; ;369
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;299; ;359
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;332;645;423
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;355; ;368
5;BOA VISTA;NOVA CIDADE;1953;DR. LUIZ RITTLER BRITO DE LUCENA E.E.;RUA JOÃO PESSOA, S/N - 3628 1647;473; ;367
5;BOA VISTA;NOVA CIDADE;2054;RAIO DE SOL E. M.;RUA CURITIBA, 446;320; ;307
5;BOA VISTA;NOVA CIDADE;2054;RAIO DE SOL E. M.;RUA CURITIBA, 446;400; ;303
5;BOA VISTA;NOVA CIDADE;2054;RAIO DE SOL E. M.;RUA CURITIBA, 446;425; ;299
5;BOA VISTA;NOVA CIDADE;2178;CASA MÃE - NOVA CIDADE;RUA PALMAS, 868;428;676;373
5;BOA VISTA;PINTOLÂNDIA;1015;CRAS PINTOLANDIA;RUA DELMAN VERAS, S/N;1; ;339
5;BOA VISTA;PINTOLÂNDIA;1015;CRAS PINTOLANDIA;RUA DELMAN VERAS, S/N;2; ;336
5;BOA VISTA;PINTOLÂNDIA;1015;CRAS PINTOLANDIA;RUA DELMAN VERAS, S/N;3; ;338
5;BOA VISTA;PINTOLÂNDIA;1015;CRAS PINTOLANDIA;RUA DELMAN VERAS, S/N;4; ;338
5;BOA VISTA;PINTOLÂNDIA;1015;CRAS PINTOLANDIA;RUA DELMAN VERAS, S/N;446;675;390
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;5; ;369
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;6; ;373
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;7; ;365
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;35; ;376
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;36; ;376
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;37; ;374
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;217; ;375
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;232; ;377
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;236; ;377
5;BOA VISTA;PINTOLÂNDIA;1228;PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.;AV. NAZARE FILGUEIRAS, 2054 - 3627 7691;322; ;380
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;131; ;364
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;132; ;372
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;133; ;369
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;134; ;373
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;135; ;372
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;136; ;365
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;244; ;366
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;266; ;371
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;276; ;374
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;285; ;374
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;480; ;373
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;629; ;371
5;BOA VISTA;PINTOLÂNDIA;1503;AMERICA SARMENTO RIBEIRO E.E.;AV. RAIMUNDO RODRIGUES COELHO, S/N - 3627 7063;644; ;111
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;144; ;333
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;145; ;334
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;146; ;336
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;147; ;331
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;148; ;338
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;212; ;313
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;326; ;337
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;338; ;320
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;354; ;318
5;BOA VISTA;PINTOLÂNDIA;1538;PROFESSORA MARIA DE LOURDES NEVES E.E.;RUA JOSE CASSIMIRO, 171 - 3627 7822;367; ;325
5;BOA VISTA;PINTOLÂNDIA;2127;BRANCA DE NEVE E.M.;RUA CARMELO, 1474;396; ;337
5;BOA VISTA;PINTOLÂNDIA;2127;BRANCA DE NEVE E.M.;RUA CARMELO, 1474;433; ;337
5;BOA VISTA;PINTOLÂNDIA;2127;BRANCA DE NEVE E.M.;RUA CARMELO, 1474;610; ;326
5;BOA VISTA;PINTOLÂNDIA;2127;BRANCA DE NEVE E.M.;RUA CARMELO, 1474;647; ;342
5;BOA VISTA;PINTOLÂNDIA;2127;BRANCA DE NEVE E.M.;RUA CARMELO, 1474;673; ;291
5;BOA VISTA;PINTOLÂNDIA;2275;CASA MÃE - NÚCLEO PINTOLÂNDIA - VOVÓ SEVERINA E VOVÓ JOANA;AV. NAZARÉ FILGUEIRAS, N 2141;639; ;334
5;BOA VISTA;PINTOLÂNDIA;2275;CASA MÃE - NÚCLEO PINTOLÂNDIA - VOVÓ SEVERINA E VOVÓ JOANA;AV. NAZARÉ FILGUEIRAS, N 2141;661; ;344
5;BOA VISTA;PINTOLÂNDIA;2275;CASA MÃE - NÚCLEO PINTOLÂNDIA - VOVÓ SEVERINA E VOVÓ JOANA;AV. NAZARÉ FILGUEIRAS, N 2141;677; ;251
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;321; ;345
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;353; ;343
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;379; ;345
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;401; ;344
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;424; ;344
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;437; ;341
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;617; ;342
5;BOA VISTA;PROFESSORA ARACELI SOUTO MAIOR;2097;PALMIRA DE CASTRO MACHADO E.M.;RUA MONTE SINAI, 403 - 3628-6874;662; ;348
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;12; ;320
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;13; ;334
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;25; ;323
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;172; ;320
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;173; ;337
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;174; ;342
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;282; ;316
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;288; ;319
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;300; ;322
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;310; ;318
5;BOA VISTA;RAIAR DO SOL;1597;PROFESSORA WANDA DAVID AGUIAR E.E.;RUA ESTRELA DALVA, 736 - 3626-7009;623; ;316
5;BOA VISTA;RAIAR DO SOL;2186;CASA MÃE - RAIAR DO SOL;RUA UNIVERSO, 1334;426; ;285
5;BOA VISTA;RAIAR DO SOL;2186;CASA MÃE - RAIAR DO SOL;RUA UNIVERSO, 1334;478; ;281
5;BOA VISTA;RAIAR DO SOL;2186;CASA MÃE - RAIAR DO SOL;RUA UNIVERSO, 1334;678; ;157
5;BOA VISTA;RAIAR DO SOL;2283;PROFESSORA IVANY DOS SANTOS PARENTE E.M.;RUA MONTE SINAI, 780;641; ;307
5;BOA VISTA;RURAL;1236;ADOLFO RAMIRO LEVI E. E. INDÍGENA;COMUNIDADE IDIGENA SERRA DA MOÇA;38; ;309
5;BOA VISTA;RURAL;1244;NILO JOSE DE MELO E. E.;RR 319, KM 50, VILA PASSARÃO;39;40;266
5;BOA VISTA;RURAL;1252;PAULO AUGUSTO SILVA E.E. INDÍGENA;COMUNIDADE INDÍGENA DARORA;41; ;140
5;BOA VISTA;RURAL;1260;ATANÁZIO MOTA E. E. INDÍGENA;COMUNIDADE INDÍGENA LAGO GRANDE - RR 319;43; ;259
5;BOA VISTA;RURAL;1279;PROFESSOR GENIVAL THOMÉ MACUXI E.E INDÍGENA;COMUNIDADE INDIGENA VISTA ALEGRE;44;669;380
5;BOA VISTA;RURAL;1880;LINO AUGUSTO DA SILVA E.E. INDÍGENA;COMUNIDADE INDÍGENA CAMPO ALEGRE - BR 319;283; ;270
5;BOA VISTA;RURAL;1899;TUXAUA ALBINO MORAIS E.M. INDÍGENA;COMUNIDADE INDIGENA ILHA 3624-9899;280; ;165
5;BOA VISTA;RURAL;1902;DAVI DE SOUZA E.E. INDÍGENA;COMUNIDADE INDÍGENA VISTA NOVA;279; ;149
5;BOA VISTA;RURAL;1929;BALDUÍNO WOTTRICH E. M.;DISTRITO HORTIFRUTIGRANGEIRO, MONTE CRISTO;252;303;370
5;BOA VISTA;RURAL;1929;BALDUÍNO WOTTRICH E. M.;DISTRITO HORTIFRUTIGRANGEIRO, MONTE CRISTO;301;312;342
5;BOA VISTA;RURAL;1937;ALBINO TAVARES E.E.;BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS);255; ;339
5;BOA VISTA;RURAL;1937;ALBINO TAVARES E.E.;BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS);305; ;323
5;BOA VISTA;RURAL;1937;ALBINO TAVARES E.E.;BR 174, KM 35, PA NOVA AMAZONIA (FAZENDA BAMERINDUS);654; ;123
5;BOA VISTA;RURAL;1961;ROSA NASCIMENTO  - ANTIGA SEVERINO PEREIRA DA SILVA E.E.;COMUNIDADE INDÍGENA TRUARU (CABECEIRA), S/N.;278; ;265
5;BOA VISTA;RURAL;1970;PENITENCIÁRIA AGRÍCOLA DO MONTE CRISTO;RODOVIA BR-174;466; ;0
5;BOA VISTA;RURAL;2003;AURELIANO SOARES DA SILVA E. M.;VICINAL I, P.A NOVA AMAZÔNIAI, REGIÃO DO TRUARU;313;665;325
5;BOA VISTA;RURAL;2119;IGNÊS BENEDITO E. M. INDÍGENA;COMUNIDADE INDÍGENA MILHO, RR 319, KM 80, RESERVA SÃO MARCOS;421; ;122
5;BOA VISTA;RURAL;2160;JOSÉ ALEIXO ÂNGELO E. E. INDÍGENA;COMUNIDADE INDÍGENA SERRA DO TRUARU;429; ;116
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;8; ;357
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;9; ;348
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;10; ;357
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;11; ;355
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;215; ;334
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;216; ;329
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;228; ;353
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;260; ;350
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;289; ;347
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;311; ;353
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;328; ;348
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;335; ;336
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;358; ;355
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;369; ;340
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;474; ;323
5;BOA VISTA;SANTA LUZIA;1783;MARIA GERTRUDES MOTA DE LIMA E.M.;RUA ANTONIO COUTRIN DA SILVA, 1299 - 3627 8866;664; ;271
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;93; ;324
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;94; ;319
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;164; ;339
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;165; ;335
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;166; ;340
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;167; ;336
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;168; ;341
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;248; ;328
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;374; ;339
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;415; ;271
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;616; ;340
5;BOA VISTA;SANTA TEREZA;1406;REDE CIDADANIA ATENÇÃO ESPECIAL;AVENIDA SAO SEBASTIAO 1.195;652; ;340
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;101; ;365
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;102; ;371
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;103; ;367
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;104; ;368
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;105; ;370
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;241; ;369
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;270; ;374
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;293; ;365
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;336; ;363
5;BOA VISTA;SANTA TEREZA;1430;PROFESSORA MARIA DOS PRAZERES MOTA E.E.;RUA TAMBAQUI, 707 - 3627-5364;418; ;359
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;182; ;353
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;183; ;356
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;184; ;357
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;185; ;345
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;243; ;355
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;342; ;368
5;BOA VISTA;SANTA TEREZA;1619;DALICIO FARIAS FILHO E.M.;RUA PIRAIBA 1.584;650; ;343
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;34; ;333
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;225; ;391
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;343; ;325
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;350; ;396
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;378; ;333
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;410; ;326
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;422; ;389
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;442; ;330
5;BOA VISTA;SENADOR HELIO CAMPOS;1791;LUIZ CANARA E.M.;RUA HC-14, 410;477; ;327
5;BOA VISTA;SENADOR HELIO CAMPOS;2151;CASA DO CIDADÃO - MARIA DOS PRAZERES MOTA;RUA IZIDIO GALDINO DA SILVA, 2469;398; ;269
