address_components,formatted_address,partial_match,place_id,types,geometry.bounds.northeast.lat,geometry.bounds.northeast.lng,geometry.bounds.southwest.lat,geometry.bounds.southwest.lng,geometry.location.lat,geometry.location.lng,geometry.location_type,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,former_id,maps_query,plus_code.compound_code,plus_code.global_code
"[{'long_name': '1775', 'short_name': '1775', 'types': ['street_number']}, {'long_name': 'Rua Joca Farias', 'short_name': 'Rua Joca Farias', 'types': ['route']}, {'long_name': 'Caranã', 'short_name': 'Caranã', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69301-970', 'short_name': '69301-970', 'types': ['postal_code']}]","Rua Joca Farias, 1775 - Caranã, Boa Vista - RR, 69301-970, Brazil",True,ChIJhzqACngPk40RVc1hVjFxuOI,"['establishment', 'point_of_interest', 'school']",,,,,2.850215,-60.7212474,ROOFTOP,2.851584180291502,-60.7198648697085,2.848886219708498,-60.72256283029152,211,"MARIA GONCALVES VIEIRA E.M.E.F.,RUA JOCA FARIAS, 1776,CARANÃ,BOA VISTA,RR","V72H+3G Caranã, Boa Vista - RR, Brazil",67JXV72H+3G
"[{'long_name': '5500', 'short_name': '5500', 'types': ['subpremise']}, {'long_name': '308', 'short_name': '308', 'types': ['street_number']}, {'long_name': 'Rua Jornalista Humberto Silva', 'short_name': 'R. Jorn. Humberto Silva', 'types': ['route']}, {'long_name': 'Caranã', 'short_name': 'Caranã', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-698', 'short_name': '69313-698', 'types': ['postal_code']}]","R. Jorn. Humberto Silva, 308 - 5500 - Caranã, Boa Vista - RR, 69313-698, Brazil",True,ElBSLiBKb3JuLiBIdW1iZXJ0byBTaWx2YSwgMzA4IC0gNTUwMCAtIENhcmFuw6MsIEJvYSBWaXN0YSAtIFJSLCA2OTMxMy02OTgsIEJyYXppbCIgGh4KFgoUChIJN70ll3wFk40RsaV39YWW0BASBDU1MDA,['subpremise'],,,,,2.839393,-60.731292,ROOFTOP,2.840727130291502,-60.72993411970849,2.838029169708499,-60.7326320802915,212,"CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZONIA (FACULDADE ATUAL),RUA JORNALISTA HUMBERTO SILVA, 308 - 2121 5500,UNIAO,BOA VISTA,RR",,
"[{'long_name': 'União', 'short_name': 'União', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-795', 'short_name': '69313-795', 'types': ['postal_code']}]","União, Boa Vista - RR, 69313-795, Brazil",True,ChIJg07r63wFk40RJ9eYBF2r7gw,"['establishment', 'point_of_interest', 'university']",,,,,2.8400561,-60.731248,GEOMETRIC_CENTER,2.841232030291502,-60.72978856970849,2.838534069708498,-60.7324865302915,212,"CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZONIA (FACULDADE ATUAL),RUA JORNALISTA HUMBERTO SILVA, 308 - 2121 5500,UNIAO,BOA VISTA,RR","R7R9+2G União, Boa Vista - RR, Brazil",67JXR7R9+2G
"[{'long_name': '71 3627', 'short_name': '71 3627', 'types': ['subpremise']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Rua José Cassimiro da Silva', 'short_name': 'R. José Cassimiro da Silva', 'types': ['route']}, {'long_name': 'Pintolândia', 'short_name': 'Pintolândia', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-502', 'short_name': '69316-502', 'types': ['postal_code']}]","R. José Cassimiro da Silva, 1 - 71 3627 - Pintolândia, Boa Vista - RR, 69316-502, Brazil",True,ElpSLiBKb3PDqSBDYXNzaW1pcm8gZGEgU2lsdmEsIDEgLSA3MSAzNjI3IC0gUGludG9sw6JuZGlhLCBCb2EgVmlzdGEgLSBSUiwgNjkzMTYtNTAyLCBCcmF6aWwiPRo7CjASLgoUChIJpYIj7t8Ek40RK-_GUGrMIn8QASoUChIJj5ZaytUEk40Rd0vLHVauALgSBzcxIDM2Mjc,['subpremise'],,,,,2.8078746,-60.7453872,RANGE_INTERPOLATED,2.809223580291502,-60.74403821970849,2.806525619708498,-60.74673618029151,213,"PROFESSORA MARIA DE LOURDES NEVES E.E.,RUA JOSE CASSIMIRO, 171 - 3627 7822,PINTOLÂNDIA,BOA VISTA,RR",,
"[{'long_name': '171', 'short_name': '171', 'types': ['street_number']}, {'long_name': 'Rua José Cassimiro da Silva', 'short_name': 'R. José Cassimiro da Silva', 'types': ['route']}, {'long_name': 'Pintolândia', 'short_name': 'Pintolândia', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-728', 'short_name': '69316-728', 'types': ['postal_code']}]","R. José Cassimiro da Silva, 171 - Pintolândia, Boa Vista - RR, 69316-728, Brazil",True,ChIJq6qqat8Ek40RFAbVqQMh9Cw,"['establishment', 'point_of_interest', 'school']",,,,,2.8074275,-60.7467918,ROOFTOP,2.808960480291502,-60.74545476970849,2.806262519708498,-60.74815273029151,213,"PROFESSORA MARIA DE LOURDES NEVES E.E.,RUA JOSE CASSIMIRO, 171 - 3627 7822,PINTOLÂNDIA,BOA VISTA,RR","R743+X7 Pintolândia, Boa Vista - RR, Brazil",67JXR743+X7
"[{'long_name': '1339', 'short_name': '1339', 'types': ['street_number']}, {'long_name': 'Rua José Francisco', 'short_name': 'R. José Francisco', 'types': ['route']}, {'long_name': 'Jóquei Clube', 'short_name': 'Jóquei Clube', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69311-180', 'short_name': '69311-180', 'types': ['postal_code']}]","R. José Francisco, 1339 - Jóquei Clube, Boa Vista - RR, 69311-180, Brazil",True,ChIJkyOGAv4Ek40RnZT5HHOSFwM,['premise'],2.8079628,-60.72633459999999,2.8070807,-60.72693619999999,2.8078325,-60.7265879,ROOFTOP,2.808948380291502,-60.72528641970849,2.806250419708498,-60.7279843802915,214,"ANTONIO CARLOS DA SILVA NATALINO E.E.P.G.,RUA JOSE FRANCISCO, 1339,JOQUEI CLUBE,BOA VISTA,RR",,
"[{'long_name': '3754', 'short_name': '3754', 'types': ['subpremise']}, {'long_name': '608', 'short_name': '608', 'types': ['street_number']}, {'long_name': 'Rua João Padeiro', 'short_name': 'R. João Padeiro', 'types': ['route']}, {'long_name': 'Buritis', 'short_name': 'Buritis', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69309-171', 'short_name': '69309-171', 'types': ['postal_code']}]","R. João Padeiro, 608 - 3754 - Buritis, Boa Vista - RR, 69309-171, Brazil",True,EklSLiBKb8OjbyBQYWRlaXJvLCA2MDggLSAzNzU0IC0gQnVyaXRpcywgQm9hIFZpc3RhIC0gUlIsIDY5MzA5LTE3MSwgQnJhemlsIiAaHgoWChQKEgmFY65usQWTjRGH3hGRwmULXxIEMzc1NA,['subpremise'],2.8125592,-60.7057627,2.8124518,-60.7059521,2.8125059,-60.70584590000001,ROOFTOP,2.813854480291502,-60.7045382697085,2.811156519708498,-60.70723623029151,215,"CUNHATA CURUMIN E.E.,RUA JOÃO PADEIRO, 608 - 3625 3754 (PÚBLICO),BURITIS,BOA VISTA,RR",,
"[{'long_name': '608', 'short_name': '608', 'types': ['street_number']}, {'long_name': 'Rua Professor Macedo', 'short_name': 'R. Prof. Macedo', 'types': ['route']}, {'long_name': 'Buritis', 'short_name': 'Buritis', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69309-120', 'short_name': '69309-120', 'types': ['postal_code']}]","R. Prof. Macedo, 608 - Buritis, Boa Vista - RR, 69309-120, Brazil",True,ChIJM_lxPb8Fk40Ra7qovZha7m4,"['establishment', 'point_of_interest', 'school']",,,,,2.8213015,-60.7063327,ROOFTOP,2.822606330291502,-60.70498461970849,2.819908369708498,-60.7076825802915,215,"CUNHATA CURUMIN E.E.,RUA JOÃO PADEIRO, 608 - 3625 3754 (PÚBLICO),BURITIS,BOA VISTA,RR","R7CV+GF Buritis, Boa Vista - RR, Brazil",67JXR7CV+GF
"[{'long_name': 'Rua Joao Pessoa', 'short_name': 'R. Joao Pessoa', 'types': ['route']}, {'long_name': 'Nova Cidade', 'short_name': 'Nova Cidade', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-242', 'short_name': '69316-242', 'types': ['postal_code']}]","R. Joao Pessoa - Nova Cidade, Boa Vista - RR, 69316-242, Brazil",True,ChIJX9nuU0EEk40RngfhbL2fH6M,"['establishment', 'point_of_interest', 'school']",,,,,2.7695455,-60.73176369999999,GEOMETRIC_CENTER,2.770726330291502,-60.73027846970849,2.768028369708498,-60.73297643029151,216,"DR. LUIZ RITTLER BRITO DE LUCENA E.E.,RUA JOÃO PESSOA, S/N - 3628 1647,NOVA CIDADE,BOA VISTA,RR","Q799+R7 Nova Cidade, Boa Vista - RR, Brazil",67JXQ799+R7
"[{'long_name': '926', 'short_name': '926', 'types': ['street_number']}, {'long_name': 'Rua Presidente Juscelino Kubitscheck', 'short_name': 'R. Pres. Juscelino Kubitscheck', 'types': ['route']}, {'long_name': 'Aparecida', 'short_name': 'Aparecida', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69306-535', 'short_name': '69306-535', 'types': ['postal_code']}]","R. Pres. Juscelino Kubitscheck, 926 - Aparecida, Boa Vista - RR, 69306-535, Brazil",True,ChIJeYI_5g8Gk40RpSE-HQVzkCk,"['establishment', 'point_of_interest', 'school']",,,,,2.8319559,-60.6651229,ROOFTOP,2.833228080291502,-60.6636796197085,2.830530119708498,-60.66637758029151,217,"PENHA BRASIL E.E.,RUA JUSCELINO KUBITSCHEK, 926,APARECIDA,BOA VISTA,RR","R8JM+QX Aparecida, Boa Vista - RR, Brazil",67JXR8JM+QX
"[{'long_name': '259', 'short_name': '259', 'types': ['street_number']}, {'long_name': 'Rua Latitudinal', 'short_name': 'R. Latitudinal', 'types': ['route']}, {'long_name': 'Equatorial', 'short_name': 'Equatorial', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69317-374', 'short_name': '69317-374', 'types': ['postal_code']}]","R. Latitudinal, 259 - Equatorial, Boa Vista - RR, 69317-374, Brazil",True,ChIJtWbKotEak40RlyDHCZUngFc,"['establishment', 'point_of_interest', 'school']",,,,,2.8159221,-60.775356,ROOFTOP,2.817336180291502,-60.77413231970849,2.814638219708498,-60.77683028029151,218,"HILDA FRANCO DE SOUZA E.M.,RUA LATITUDINAL, 259 - CONJUNTO CRUVIANA - 3625-3969,JARDIM EQUATORIAL,BOA VISTA,RR","R68F+9V Equatorial, Boa Vista - RR, Brazil",67JXR68F+9V
"[{'long_name': '405', 'short_name': '405', 'types': ['street_number']}, {'long_name': 'Rua Jerônimo Cabral de Marcedo', 'short_name': 'Rua Jerônimo Cabral de Marcedo', 'types': ['route']}, {'long_name': 'Cruviana', 'short_name': 'Cruviana', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69309-000', 'short_name': '69309-000', 'types': ['postal_code']}]","Rua Jerônimo Cabral de Marcedo, 405 - Cruviana, Boa Vista - RR, 69309-000, Brazil",True,ChIJ3dZW5OEbk40RyYIcZNh8v64,"['church', 'establishment', 'place_of_worship', 'point_of_interest']",,,,,2.8157832,-60.7612953,ROOFTOP,2.817059880291502,-60.75994256970849,2.814361919708498,-60.7626405302915,218,"HILDA FRANCO DE SOUZA E.M.,RUA LATITUDINAL, 259 - CONJUNTO CRUVIANA - 3625-3969,JARDIM EQUATORIAL,BOA VISTA,RR","R68Q+8F Boa Vista, State of Roraima, Brazil",67JXR68Q+8F
"[{'long_name': '330', 'short_name': '330', 'types': ['street_number']}, {'long_name': 'Rua Lindolfo Bernardo Coutinho', 'short_name': 'R. Lindolfo Bernardo Coutinho', 'types': ['route']}, {'long_name': 'Asa Branca', 'short_name': 'Asa Branca', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69311-200', 'short_name': '69311-200', 'types': ['postal_code']}]","R. Lindolfo Bernardo Coutinho, 330 - Asa Branca, Boa Vista - RR, 69311-200, Brazil",True,ChIJnxCDuwAFk40Rjq8RfJlJB7A,"['establishment', 'point_of_interest', 'school']",,,,,2.8113096,-60.7223427,ROOFTOP,2.812647730291502,-60.72106496970849,2.809949769708499,-60.7237629302915,219,"MENINO JESUS P.E.,RUA LINDOLFO BERNARDO COUTINHO, 330,ASA BRANCA,BOA VISTA,RR","R76H+G3 Asa Branca, Boa Vista - RR, Brazil",67JXR76H+G3
"[{'long_name': '310', 'short_name': '310', 'types': ['street_number']}, {'long_name': 'Rua Linha Fina', 'short_name': 'R. Linha Fina', 'types': ['route']}, {'long_name': 'Jóquei Clube', 'short_name': 'Jóquei Clube', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-038', 'short_name': '69313-038', 'types': ['postal_code']}]","R. Linha Fina, 310 - Jóquei Clube, Boa Vista - RR, 69313-038, Brazil",True,EkVSLiBMaW5oYSBGaW5hLCAzMTAgLSBKw7NxdWVpIENsdWJlLCBCb2EgVmlzdGEgLSBSUiwgNjkzMTMtMDM4LCBCcmF6aWwiMRIvChQKEgnRgPZfVASTjRF7rUOUYV6olxC2AioUChIJzblNXlQEk40RDUW3bP6KtgQ,['street_address'],,,,,2.8046428,-60.7180992,RANGE_INTERPOLATED,2.805991780291502,-60.71675021970849,2.803293819708498,-60.71944818029151,220,"OLAVO BRASIL FILHO E.E.P.G.,RUA LINHA FINA 310 - 3626-2291,JOQUEI CLUBE,BOA VISTA,RR",,
"[{'long_name': '168-320', 'short_name': '168-320', 'types': ['street_number']}, {'long_name': 'Rua Linha Fina', 'short_name': 'R. Linha Fina', 'types': ['route']}, {'long_name': 'Jóquei Clube', 'short_name': 'Jóquei Clube', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-038', 'short_name': '69313-038', 'types': ['postal_code']}]","R. Linha Fina, 168-320 - Jóquei Clube, Boa Vista - RR, 69313-038, Brazil",True,ChIJz-MKWVQEk40R-b-W9c2aLSI,"['establishment', 'point_of_interest', 'school', 'secondary_school']",,,,,2.8052447,-60.7176131,ROOFTOP,2.806634680291502,-60.7164125197085,2.803936719708498,-60.71911048029151,220,"OLAVO BRASIL FILHO E.E.P.G.,RUA LINHA FINA 310 - 3626-2291,JOQUEI CLUBE,BOA VISTA,RR","R74J+3X Jóquei Clube, Boa Vista - RR, Brazil",67JXR74J+3X
"[{'long_name': 'Rorainópolis', 'short_name': 'Rorainópolis', 'types': ['locality', 'political']}, {'long_name': 'Rorainópolis', 'short_name': 'Rorainópolis', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69373-000', 'short_name': '69373-000', 'types': ['postal_code']}]","Rorainópolis, RR, 69373-000, Brazil",True,ChIJU3H6YxiFi40Rv3G_d5NwEAs,"['locality', 'political']",0.9502771,-60.422176,0.9261395,-60.4454279,0.9439379,-60.42963009999999,APPROXIMATE,0.9502771,-60.422176,0.9261395,-60.4454279,221,"ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA,RUA LUIS CAVALCANTE, S/N,CENTRO,RORAINÓPOLIS,RR",,
"[{'long_name': '1160', 'short_name': '1160', 'types': ['street_number']}, {'long_name': 'Rua Luiz Reis Cristo', 'short_name': 'Rua Luiz Reis Cristo', 'types': ['route']}, {'long_name': 'Jardim Equatorial', 'short_name': 'Jardim Equatorial', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-496', 'short_name': '69316-496', 'types': ['postal_code']}]","Rua Luiz Reis Cristo, 1160 - Jardim Equatorial, Boa Vista - RR, 69316-496, Brazil",True,ChIJMcjN-jMFk40RnuPo44O30ks,['street_address'],,,,,2.8215044,-60.76270940000001,ROOFTOP,2.822856080291502,-60.7614382197085,2.820158119708499,-60.76413618029152,222,"VOVÓ EURIDES E..M.,RUA LUIS REIS CRISTO, 1160,JARDIM EQUATORIAL,BOA VISTA,RR","R6CP+JW Jardim Equatorial, Boa Vista - RR, Brazil",67JXR6CP+JW
"[{'long_name': '1160', 'short_name': '1160', 'types': ['street_number']}, {'long_name': 'Rua Luiz Reis Cristo', 'short_name': 'Rua Luiz Reis Cristo', 'types': ['route']}, {'long_name': 'Jardim Equatorial', 'short_name': 'Jardim Equatorial', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69317-338', 'short_name': '69317-338', 'types': ['postal_code']}]","Rua Luiz Reis Cristo, 1160 - Jardim Equatorial, Boa Vista - RR, 69317-338, Brazil",True,ChIJ_UqW0TMFk40R5CmWADyg6fU,"['establishment', 'point_of_interest', 'school']",,,,,2.8215044,-60.76270940000001,ROOFTOP,2.822856080291502,-60.7614382197085,2.820158119708499,-60.76413618029152,222,"VOVÓ EURIDES E..M.,RUA LUIS REIS CRISTO, 1160,JARDIM EQUATORIAL,BOA VISTA,RR","R6CP+JW Jardim Equatorial, Boa Vista - RR, Brazil",67JXR6CP+JW
"[{'long_name': '783', 'short_name': '783', 'types': ['street_number']}, {'long_name': 'Rua Luiz Tavares da Silva', 'short_name': 'Rua Luiz Tavares da Silva', 'types': ['route']}, {'long_name': 'Jardim Equatorial', 'short_name': 'Jardim Equatorial', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-568', 'short_name': '69316-568', 'types': ['postal_code']}]","Rua Luiz Tavares da Silva, 783 - Jardim Equatorial, Boa Vista - RR, 69316-568, Brazil",True,ChIJY4yuTNsEk40RkggpogTFgiU,['street_address'],,,,,2.799815,-60.751545,ROOFTOP,2.801148330291502,-60.75046916970849,2.798450369708498,-60.7531671302915,223,"CASA MÃE TIA LIDIA,RUA LUIZ TAVARES DA SILVA, N 783,SENADOR HELIO CAMPOS,BOA VISTA,RR","Q6XX+W9 Jardim Equatorial, Boa Vista - RR, Brazil",67JXQ6XX+W9
